id,title,year,in_degree_centrality,pagerank,betweenness_centrality,community,citation_count
1536916438,Applying the Dynamic Region Connection Calculus to exploit geographic knowledge in maritime surveillance,2012,0.0007961783439490446,0.0003976923689919931,8.881670769152688e-05,7,2
1537383764,Building large composition tables via axiomatic theories,2002,0.00875796178343949,0.0006432691024667541,6.093249823741867e-05,10,18
1538572426,New rules for hybrid spatial reasoning,2005,0.0,0.0002790487185283924,0.0,12,0
1539205476,A Predication Calculus for Qualitative Spatial Representations,1999,0.005573248407643313,0.0006279177843913489,2.2481099764323556e-06,5,19
1539708367,Multi-Dimensional Modal Logic as a Framework for Spatio-Temporal Reasoning,2002,0.03503184713375796,0.0027801440554550546,0.0011545601852624044,8,144
1540371123,Fast algebraic methods for interval constraint problems,1997,0.006369426751592357,0.002665777051463802,1.1184661817798059e-05,14,28
1541126263,Computing Spatial Similarity by Games,2001,0.0007961783439490446,0.0003359771242205152,0.0,5,6
1541295002,Tools and techniques in qualitative reasoning about space,2010,0.0,0.0002790487185283924,0.0,5,0
1541789858,Consistency Checking for Qualitative Spatial Reasoning with Cardinal Directions,2002,0.003980891719745223,0.0008025541796627247,3.564475290628006e-05,12,10
1542039873,Connection Relations in Mereotopology,1998,0.011146496815286625,0.002600341626609397,0.00015021542505563653,5,34
1543164767,In defense of large qualitative calculi,2010,0.002388535031847134,0.0003574820743659706,5.8105772635803014e-05,12,4
1543834633,Inter-diagrammatic reasoning and digital geometry,2004,0.0,0.0002790487185283924,0.0,9,3
1544014977,Relaxation of qualitative constraint networks,2007,0.0,0.0002790487185283924,0.0,4,1
1544133683,Double-Crossing: Decidability and Computational Complexity of a Qualitative Calculus for Navigation,2001,0.01592356687898089,0.0016454314407971854,0.00010061478671423448,12,36
1544556260,Reasoning with qualitative velocity: towards a hybrid approach,2012,0.0015923566878980893,0.00032385714596213136,2.4673534693962537e-05,8,6
1544585409,On the computability of region-based euclidean logics,2010,0.0015923566878980893,0.00031438980771330107,1.1881752134118462e-05,5,8
1545989657,Approximate qualitative spatial reasoning,2001,0.007165605095541401,0.0011609031769094964,0.00037878362195742376,14,24
1545992628,SemGen: towards a semantic data generator for benchmarking duplicate detectors,2011,0.0,0.0002790487185283924,0.0,9,1
1546759054,Calendars and topologies as types,2005,0.0,0.0002790487185283924,0.0,4,1
1547306893,An Applied Calculus for Spatial Accessibility Reasoning,2003,0.0007961783439490446,0.0003976923689919931,2.4741797142639633e-05,4,2
1549330833,An Ontology for Grounding Vague Geographic Terms,2008,0.005573248407643313,0.0005886611271290052,0.0003939281653645742,14,39
1549564252,Combining logics in simple type theory,2010,0.0007961783439490446,0.0003976923689919931,0.0,4,3
1549715194,Composing Cardinal Direction Relations,2001,0.009554140127388536,0.0012132791916115372,0.00033082334624573293,12,26
1550264718,Dependency calculus reasoning in a general point relation algebra,2005,0.0,0.0002790487185283924,0.0,9,0
1550405213,A System Handling RCC-8 Queries on 2D Regions Representable in the Closure algebra of Half-Planes,1998,0.006369426751592357,0.0006094973424267133,3.28951608388003e-05,7,14
1550985690,Automating Defeasible Reasoning with Logic Programming.,1999,0.0,0.0002790487185283924,0.0,4,0
1551609000,On the Translation of Qualitative Spatial Reasoning Problems into Modal Logics,1999,0.018312101910828025,0.00203785329833477,0.00016968032358289698,5,38
1551997417,A Logical Account of the Common Sense Informatic Situation for a Mobile Robot.,1998,0.0007961783439490446,0.0004115537138306094,4.7580379120460827e-07,11,27
1552191973,Reasoning about ordering,1995,0.04219745222929937,0.004877292148351393,0.0,9,122
1552221065,A Model for Representing Topological Relations Between Simple Concave Regions,2007,0.006369426751592357,0.0005429254043406903,1.8523368864044376e-05,6,15
1553015342,A hybrid logic for commonsense spatial reasoning,2005,0.0015923566878980893,0.00034232533210897946,6.344050549394777e-07,4,6
1553635257,Saving space: a unified approach for representing and reasoning over different qualitative spatial relations,1998,0.0,0.0002790487185283924,0.0,4,0
1555991160,Representing the spatial relations in the semantic web ontologies,2003,0.0,0.0002790487185283924,0.0,7,3
1556805795,Specification of an ontology for route graphs,2004,0.003980891719745223,0.0007616743791785905,5.580372877109497e-05,4,43
1557143830,Spatial Reasoning with Propositional Logics,1994,0.06369426751592357,0.013875595935671704,0.0,5,147
1557743801,Ontological diversity: the case from space,2010,0.002388535031847134,0.0004375425858036587,0.0007185468916663284,11,4
1558547586,Line-based affine reasoning in Euclidean plane,2004,0.0,0.0002790487185283924,0.0,12,1
1558754170,Rough Sets in Spatio-temporal Data Mining,2000,0.0015923566878980893,0.0004623022680903367,2.8548227472276496e-06,14,16
1559026684,A Graded Approach to Directions between Extended Objects,2002,0.0015923566878980893,0.0004570141942237934,5.4876037252264825e-05,4,11
1559373471,The recognition and interpretation of motion in language,2010,0.0007961783439490446,0.0003096152572914675,2.4583195878904763e-05,9,4
1559297931,Linked Nomenclature of Territorial Units for Statistics,2013,0.0,0.0002790487185283924,0.0,6,4
1560203638,Qualitative Spatial Reasoning in a Logical Framework,2003,0.0015923566878980893,0.0003904920527744795,3.912164505460113e-06,4,4
1560465891,Spatial Reasoning About Points in a Multidimensional Setting,2002,0.007165605095541401,0.0015726722747555007,3.77495483861839e-05,12,18
1560833465,Abstract Structures in Spatial Cognition,1997,0.0007961783439490446,0.0003148805477539261,0.0,9,20
1561161371,Qualitative Spatio-Temporal Continuity,2001,0.009554140127388536,0.0014654524306848256,0.00036879584641946625,9,39
1561545719,How far can we 'C'? defining a 'doughnut' using connection alone,1994,0.023089171974522295,0.007364818802796578,0.0,5,50
1562214614,The 9 + -Intersection: A Universal Framework for Modeling Topological Relations,2008,0.012738853503184714,0.0007674851835705466,0.00033127696147242943,6,35
1562331981,When Tables Tell It All: Qualitative Spatial and Temporal Reasoning Based on Linear Orderings,2001,0.003980891719745223,0.001041571014022014,0.00039196454066976695,12,12
1563081162,First-order qualitative spatial representation languages with convexity,1999,0.009554140127388536,0.001093341797649784,0.0001088244415997325,5,21
1563428815,Toward a geometry of common sense: a semantics and a complete axiomatization of mereotopology,1995,0.054140127388535034,0.012655685943725736,0.0,5,150
1563522710,Spatio-terminological inference for the design of ambient environments,2009,0.01035031847133758,0.0009569109202538876,0.0011268825244189586,11,47
1564025125,Adding ternary complex roles to ALCRP(D).,2002,0.002388535031847134,0.00033407063970335307,2.7891329277449157e-06,7,6
1564696825,Life and Motion Configurations: A Basis for Spatio-temporal Generalized Reasoning Model,2008,0.0007961783439490446,0.00032251483748953967,0.0001290218763002786,9,4
1566189780,SVG-Based Spatial Information Representation and Analysis,2008,0.0,0.0002790487185283924,0.0,9,2
1567810479,Spatial and temporal reasoning: beyond Allen's calculus,2004,0.005573248407643313,0.0010904673745600428,0.0009067921278958124,12,15
1568262744,Spatial Reasoning with Topological Information,1998,0.009554140127388536,0.0011270039153253456,0.00019440058834169067,5,27
1568347782,Combining topological and directional information: first results,2006,0.0031847133757961785,0.00045880284156565366,9.579402866921582e-05,12,7
1569212922,Some Spatial and Spatio-Temporal Operators Derived from the Topological View of Knowledge.,2007,0.0,0.0002790487185283924,0.0,4,1
1570319308,A complete classification of tractability in RCC-5,1997,0.01751592356687898,0.002393998613520017,0.0007525489991171475,12,60
1570517834,Computational Properties of Qualitative Spatial Reasoning: First Results,1995,0.030254777070063694,0.006925019364311353,1.7058677996884697e-05,12,48
1570726917,Spatial reasoning based on rules,2005,0.0007961783439490446,0.0003581444855041262,5.1386809450097694e-05,12,2
1571025156,Towards attention-guided human-computer collaborative reasoning for spatial configuration and design,2007,0.0015923566878980893,0.0004767881359677269,0.0,4,8
1571922741,Towards dialogue based shared control of navigating robots,2004,0.0015923566878980893,0.0006378270912216603,0.0,4,26
1571968743,"Qualitative CSP, finite CSP, and SAT: comparing methods for qualitative constraint-based reasoning",2009,0.01194267515923567,0.0007774024284141173,0.0001666545870724797,12,32
1572253000,Qualitative Constraint Calculi: Heterogeneous Verification of Composition Tables.,2005,0.002388535031847134,0.00037026615518004417,3.079130248795537e-05,12,9
1572704630,Order of magnitude qualitative reasoning with bidirectional negligibility,2005,0.0,0.0002790487185283924,0.0,8,1
1573787331,Implicit spatial reference systems using proximity and aligment knowledge,2001,0.0,0.0002790487185283924,0.0,9,7
1574355202,"Narrative Scenarios, Mediating Formalisms, and the Agent-Based Simulation of Land Use Change",2009,0.0,0.0002790487185283924,0.0,5,9
1574549228,Application of Neurosymbolic Integration for Environment Modelling in Mobile Robots,1998,0.0,0.0002790487185283924,0.0,4,10
1576013060,Combining Topological and Qualitative Size Constraints for Spatial Reasoning,1998,0.016719745222929936,0.00536221812640525,0.0,12,26
1576502567,Modes of Connection,1999,0.007165605095541401,0.0008707703846775091,0.000221398586247499,5,20
1576756305,Representing mereotopological relations in OWL ontologies with ONTOPARTS,2012,0.0007961783439490446,0.0003158439213894181,4.1954710961803615e-05,5,16
1579017347,Computational Complexity of Propositional Linear Temporal Logics Based on Qualitative Spatial or Temporal Reasoning,2002,0.00875796178343949,0.0013294943022794951,0.000564013209704392,13,32
1580238622,Exploiting qualitative spatial neighborhoods in the situation calculus,2004,0.013535031847133758,0.001395194047735108,0.0015216000251614523,9,41
1580419439,On the Computational Complexity of Spatial Logics with Connectedness Constraints,2008,0.004777070063694268,0.00042046838260434216,0.00016144583347110815,5,11
1581647004,"Positions, regions, and clusters: strata of granularity in location modelling",2010,0.0007961783439490446,0.00034464109763139117,0.0,4,3
1581773175,Foundations for an Ontology of Environment and Habitat,2010,0.0,0.0002790487185283924,0.0,14,3
1582128480,"An ATP of a Relational Proof System for Order of Magnitude Reasoning with Negligibility, Non-closeness and Distance",2008,0.002388535031847134,0.0004124609946218569,1.797480988995187e-06,8,16
1582172611,The double-cross and the generalization concept as a basis for representing and comparing shapes of polylines,2005,0.003980891719745223,0.00043636759287648435,2.9178062332070506e-05,9,11
1582232005,Semantic Image Analysis Based on the Representation of the Spatial Relations Between Objects in Images,2004,0.0,0.0002790487185283924,0.0,7,0
1582679018,A rule system for heterogeneous spatial reasoning in geographic information system,2005,0.0,0.0002790487185283924,0.0,12,0
1582701269,Neighborhood Relations between Fields with Applications to Cellular Networks,2001,0.0,0.0002790487185283924,0.0,4,2
1583108480,Solving constraints between lines in Euclidean geometry,2004,0.0007961783439490446,0.00031480712196837535,2.981703758215545e-06,12,2
1583343450,Spatial reasoning with a hole,2007,0.009554140127388536,0.0009424756019493005,0.00042787690425890234,6,21
1583439776,Automated ontology generation using spatial reasoning,2010,0.0,0.0002790487185283924,0.0,4,1
1583582767,A tableau algorithm for description logics with concrete domains and GCIs,2005,0.0031847133757961785,0.001040134419933036,0.00042626034545440106,13,14
1584874871,Towards a Theory of Space for Activity Recognition in Smart Environments Based on Rough Sets,2015,0.0,0.0002790487185283924,0.0,9,1
1586571961,A framework for robust cognitive spatial mapping,2009,0.0007961783439490446,0.00045072453327331673,0.0,4,10
1586633463,A calculus for shapes in time and space,2004,0.005573248407643313,0.0007959628889758703,0.000118654892108847,8,21
1586895675,Describing Rigid Body Motions in a Qualitative Theory of Spatial Regions,2000,0.013535031847133758,0.0017313061574711808,0.00017708847059624787,5,33
1589068194,Automated complexity proofs for qualitative spatial and temporal calculi,2008,0.003980891719745223,0.00046719334177978755,0.0008132545916126188,12,9
1589935762,Formalizing Ontology Alignment and its Operations with Category Theory,2006,0.0031847133757961785,0.0004893996527798909,0.0,11,70
1590074946,Combining OWL with RCC for Spatioterminological Reasoning on Environmental Data.,2007,0.009554140127388536,0.0014081629669695946,0.00029941109981849946,7,19
1591092099,Heterogeneous spatial reasoning,2005,0.0,0.0002790487185283924,0.0,12,0
1591817595,Qualitative change to 3-valued regions,2010,0.0015923566878980893,0.0003934436026445792,3.098162400443721e-05,9,6
1592232227,Reasoning about distances,2003,0.004777070063694268,0.0007093840780919951,2.3346106021772782e-05,8,20
1592285529,Spatio-temporal model checking for mobile real-time systems,2006,0.0007961783439490446,0.00033837054376019274,5.2927507440665e-06,8,4
1592776862,The Retrieval of Direction Relations using R-trees,1994,0.002388535031847134,0.002387704569507759,0.0,4,40
1593023030,Customizing qualitative spatial and temporal calculi,2007,0.0031847133757961785,0.0003767209287413741,0.0005459355203087232,12,12
1593894899,Using 3D Fuzzy topological relationships for Checking of Spatial Relations between Dynamic Air Pollution Cloud and City Population Density,2006,0.0,0.0002790487185283924,0.0,14,0
1594507658,Qualitative spatial reasoning with topological relations in the situation calculus.,2006,0.003980891719745223,0.00038238719584054786,1.096463403287064e-05,9,7
1594913267,A Qualitative Theory of Motion Based on Spatio-Temporal Primitives.,1998,0.03901273885350319,0.004137322395843559,0.0002858095497445562,9,110
1596930516,Categorical methods in qualitative reasoning: the case for weak representations,2005,0.007961783439490446,0.0004764116072667551,9.972716019004726e-05,12,16
1597971116,TS-U: temporal-spatial methodology for application checking of the systems in the ubiquitous environment,2005,0.0,0.0002790487185283924,0.0,4,0
1598732449,Towards the geo-spatial querying of the semantic web with ONTOAST,2007,0.0,0.0002790487185283924,0.0,4,10
1599300354,Topological relationships between map geometries,2008,0.0,0.0002790487185283924,0.0,6,5
1601893258,The Mereotopology of Discrete Space,1999,0.027070063694267517,0.0024948432095771643,0.00013103317850472526,5,90
1602045242,On Ontology and Epistemology of Rough Location,1999,0.0031847133757961785,0.0006567590853719663,8.74258913281168e-05,14,17
1602144883,The endpoint hypothesis: a topological-cognitive assessment of geographic scale movement patterns,2009,0.007165605095541401,0.0007657394837592888,0.00020188907045029603,6,24
1602738066,A Qualitative Coordinate Language of Location of Figures within the Ground,1997,0.003980891719745223,0.0009997706528970915,6.147419923980811e-05,14,14
1603473069,Topological relations between convex regions,2010,0.003980891719745223,0.00042840268084154,2.4129285558087714e-05,12,11
1604159067,Introduction to reasoning about cyclic intervals,1999,0.005573248407643313,0.0006428765894350954,0.0,12,11
1604366485,Structuring Information in a Distributed Hypermedia System,1996,0.0007961783439490446,0.00046257510358933444,0.0,14,1
1606555018,Monodic fragments of first-order temporal logics: 2000-2001 A.D,2001,0.0031847133757961785,0.00037735343290133254,7.544430965396785e-06,5,967
1606611695,A Qualitative Theory for Shape Representation,2006,0.0,0.0002790487185283924,0.0,6,1
1606731359,Towards Cognitive Adequacy of Topological Spatial Relations,2000,0.01592356687898089,0.001962309091153806,0.00029767480148830974,9,46
1607022924,Data Models and Query Languages for Linked Geospatial Data,2012,0.003980891719745223,0.0005700361170765452,0.0002637117040983306,7,29
1608050335,Semantic modeling of temporal information in a database for biotope inventories,2009,0.0,0.0002790487185283924,0.0,7,0
1608760455,Towards Learning Naive Physics by Visual Observation: Qualitative Spatial Representations,2001,0.0007961783439490446,0.00033837054376019274,1.5119987142724218e-05,9,5
1608928399,Using Object Influence Areas to Quantitatively Deal with Neighborhood and Perception in Route Descriptions,2000,0.0,0.0002790487185283924,0.0,4,0
1613507719,The Qualitative Structure of Built Environments,2001,0.0007961783439490446,0.0003185966020162593,1.9243619999830825e-05,9,12
1617711586,Fusion of fuzzy spatial relations,2010,0.0,0.0002790487185283924,0.0,7,3
1623132472,"Building Virtual Earth Observatories Using Ontologies, Linked Geospatial Data and Knowledge Discovery Algorithms",2012,0.0,0.0002790487185283924,0.0,7,14
1636188677,Tight bounds for black hole search with scattered agents in synchronous rings,2013,0.0015923566878980893,0.00040560194568956643,0.0,3,12
1646419323,Modes of concept definition and varieties of vagueness,2005,0.004777070063694268,0.0006014424706476238,1.0131755578313297e-05,14,13
1658288637,An Ontology Approach to Product Disassembly,1997,0.0,0.0002790487185283924,0.0,4,21
1658695185,Algebraic Properties of Qualitative Spatio-temporal Calculi,2013,0.004777070063694268,0.0004274222681814346,0.0003689472344447152,12,12
1664281635,Contact Algebras and Region-based Theory of Space: Proximity Approach - II,2006,0.02070063694267516,0.0013326378764497114,6.676916205997333e-05,5,88
1677477638,Continuous Shape Transformation and Metrics on Regions,2001,0.007961783439490446,0.0009632990563060425,2.9327085364830285e-05,9,17
1705789527,Spatial Reasoning for Information Brokering,2001,0.0007961783439490446,0.00034607168488754944,1.5243343681184672e-06,9,5
1704764871,From Rules to Constraint Programs with the Rules2CP Modelling Language,2009,0.0007961783439490446,0.00048541892175047,0.0,4,14
1710084411,A Qualitative Hidden Markov Model for Spatio-temporal Reasoning,2007,0.0,0.0002790487185283924,0.0,9,3
1716013926,Walling in strategy games via constraint optimization,2014,0.0,0.0002790487185283924,0.0,8,8
1715730942,Enabling the geospatial Semantic Web with Parliament and GeoSPARQL,2012,0.004777070063694268,0.0005787510104453793,6.860939620347847e-05,7,127
1733761130,Learning relational event models from video,2015,0.006369426751592357,0.0005714611633400121,0.0008369470451594113,11,29
1750103848,Refinements and Independence: A Simple Method for Identifying Tractable Disjunctive Constraints,2000,0.0031847133757961785,0.0005984327513655576,4.447055849725426e-05,12,8
1753116094,"Fundamental Cognitive Concepts of Space (and Time): Using Cross-Linguistic, Crowdsourced Data to Cognitively Calibrate Modes of Overlap",2013,0.0,0.0002790487185283924,0.0,6,8
1753474538,Deriving Extensional Spatial Composition Tables,2010,0.0,0.0002790487185283924,0.0,12,0
1765082532,Intelligent Mobile System for Improving Spatial Design Support and Security Inside Buildings,2016,0.0,0.0002790487185283924,0.0,11,2
1766238102,Combining logic and probability in tracking and scene interpretation,2008,0.0,0.0002790487185283924,0.0,10,2
1767429423,A multi-agent architecture for geosimulation of moving agents,2015,0.0,0.0002790487185283924,0.0,9,2
1773969601,Extensionality of the RCC8 composition table,2002,0.01592356687898089,0.0012157274668696478,0.0008109833316479056,12,24
1774579152,A methodology for automatic retrieval of similarly shaped machinable components,2001,0.0,0.0002790487185283924,0.0,4,7
1778327568,A Logical Approach to Incorporating Qualitative Spatial Reasoning into GIS (Extended Abstract),1997,0.002388535031847134,0.0006713280467157984,3.324764242082232e-05,5,5
1778492690,Points in Point-Free Mereotopology,2001,0.0,0.0002790487185283924,0.0,5,3
1778654212,Case adaptation with qualitative algebras,2013,0.0015923566878980893,0.0003490218635486286,3.1720252746973887e-07,4,5
1788083854,A New Approach to the Concepts of Boundary and Contact: Toward an Alternative to Mereotopology,2007,0.0,0.0002790487185283924,0.0,5,6
1791197240,Representations for robot knowledge in the KnowRob framework,2017,0.0,0.0002790487185283924,0.0,4,40
1792114350,Qualitative Theory of Shape and Structure,1999,0.002388535031847134,0.0003792490790709555,7.16939680829345e-07,5,3
1798762375,A Categorical Axiomatisation of Region-Based Geometry,2001,0.015127388535031847,0.0013012542249054941,0.001103800707871213,5,41
1800693550,Efficient methods for qualitative spatial reasoning,2001,0.045382165605095545,0.0045112784899646145,0.00032488870967087183,13,100
1811491864,From expert knowledge to formal ontologies for semantic interpretation of the urban environment from satellite images,2013,0.0015923566878980893,0.00043724025247985997,3.796360408129891e-05,7,10
1818950033,An ontology of meta-level categories,1994,0.002388535031847134,0.002032246714805063,0.0,5,143
1821195502,Semantic and Qualitative Spatial Reasoning Based Road Network Modeling,2013,0.0,0.0002790487185283924,0.0,4,0
1823596224,Convex solutions of RCC8 networks,2012,0.0031847133757961785,0.0003485056764691588,4.8524082981415445e-05,5,5
1826151234,Query Pre-processing of Topological Constraints: Comparing a Composition-Based with Neighborhood-Based Approach,2003,0.007961783439490446,0.0008927527578445338,0.0002911078363726369,6,25
1828437458,From GPS and virtual globes to spatial computing - 2020,2015,0.0007961783439490446,0.00032080066139720734,7.422612149722815e-05,8,7
1829046237,Establishing similarity across multi-granular topological-relation ontologies,2009,0.002388535031847134,0.00046070077493326077,3.044643056252669e-05,6,4
1835898370,An abstract theory and ontology of motion based on the regions connection calculus,2007,0.003980891719745223,0.00047588051577576523,2.7095137798819885e-05,9,12
1836603884,Decentralized reasoning about gradual changes of topological relationships between continuously evolving regions,2011,0.002388535031847134,0.0004222682145584101,0.00023891694369020732,6,8
1844356417,Atomicity vs. Infinite Divisibility of Space,1999,0.00875796178343949,0.0012101743198216835,0.00012826409220356507,5,36
1846899425,Towards Spatial Reasoning in the Semantic Web: A Hybrid Knowledge Representation System Architecture,2007,0.011146496815286625,0.001541551542255957,0.0002607303963953883,7,27
1852197782,Qualitative temporal and spatial reasoning revisited,2007,0.0,0.0002790487185283924,0.0,5,10
1854318547,Relation variables in qualitative spatial reasoning,2004,0.0,0.0002790487185283924,0.0,12,0
1864504696,Spatial query preprocessing in distributed GIS,2004,0.0007961783439490446,0.00036209544823126314,0.0,12,5
1869081555,Analyzing information security awareness through networks of association,2010,0.0,0.0002790487185283924,0.0,2,5
1870095163,Linking open spatiotemporal data in the data clouds,2010,0.0007961783439490446,0.00044311654225107105,3.223835020850779e-05,7,2
1870571519,A causal perspective to qualitative spatial reasoning in the situation calculus,2006,0.0,0.0002790487185283924,0.0,9,2
1873730544,A qualitative spatio-temporal abstraction of a disaster space,2005,0.0007961783439490446,0.0003459629463744242,0.0,9,1
1875435483,Matching names and definitions of topological operators,2005,0.003980891719745223,0.000746018149394333,7.260161658491903e-06,6,13
1887650794,Efficient storage of interactions between multiple moving point objects,2006,0.0,0.0002790487185283924,0.0,9,1
1903836554,Learning symbolic representations of actions from human demonstrations,2015,0.0007961783439490446,0.0003581444855041262,0.0,4,30
1904365786,Qualitative Spatial Reasoning in 3D: Spatial Metrics for Topological Connectivity in a Region Connection Calculus,2014,0.0,0.0002790487185283924,0.0,4,0
1918148424,The family of conceptual neighborhood graphs for region-region relations,2010,0.00875796178343949,0.0006228996339068154,0.0006620104651438477,6,25
1931182827,Incrementally Building Partially Path Consistent Qualitative Constraint Networks,2014,0.0,0.0002790487185283924,0.0,13,0
1932317311,Towards Ontology-Based Formal Verification Methods for Context Aware Systems,2009,0.002388535031847134,0.00045142038304863183,0.00020240315655787523,4,24
1932568972,Architecture for a grounded ontology of geographic information,2007,0.0007961783439490446,0.0003415992378153482,1.3676338304100646e-05,14,2
1935934803,RCC8 is polynomial on networks of bounded treewidth,2011,0.011146496815286625,0.0007200344599136952,0.00030317668102975386,13,17
1939065686,A metaheuristic approach for efficient and effective sketch-to-metric map alignment,2016,0.0015923566878980893,0.00034232533210897946,0.00014510253395476832,12,4
1939586596,On the Problem of Boundaries from Mereology and Rough Mereology Points of View,2014,0.0,0.0002790487185283924,0.0,5,0
1950763065,Representation and reasoning about general solid rectangles,2013,0.0007961783439490446,0.0002949540671424226,2.7130632358571335e-05,12,10
1951324525,Qualitative and Quantitative Spatio-temporal Relations in Daily Living Activity Recognition,2014,0.0007961783439490446,0.0003265061787138327,4.954779003488624e-05,4,14
1957259870,A More Efficient Representation of Obscuration for VRCC-3D+ Relations,2014,0.0,0.0002790487185283924,0.0,4,2
1958661713,On Distributive Subalgebras of Qualitative Spatial and Temporal Calculi,2015,0.0015923566878980893,0.0003242082255455516,5.9042499741850164e-05,13,3
1963829561,Mereotopology: a theory of parts and boundaries,1996,0.02070063694267516,0.0033736514268201453,0.000835794137322115,5,223
1963907636,"Carnap, Goguen, and the Hyperontologies: Logical Pluralism and Heterogeneous Structuring in Ontology Design",2010,0.003980891719745223,0.0004757449324569531,0.00044424951098882945,11,48
1964181660,Ontological Modularity and Spatial Diversity,2007,0.0015923566878980893,0.0003664233985975686,3.728188007789347e-05,11,14
1964473901,Geospatial Ontology Development and Semantic Analytics,2006,0.007961783439490446,0.0007392033786760004,1.1543151023446403e-05,7,110
1964808758,Reasoning about shadows in a mobile robot environment,2013,0.002388535031847134,0.00038457897900102635,0.00013582934093006957,10,7
1965302493,A relation — algebraic approach to the region connection calculus,2001,0.04060509554140128,0.004201834415132421,0.0006197713487451085,12,86
1965612379,Qualitative spatial reasoning about relative point position,2008,0.014331210191082803,0.0007959815921270866,0.0001622616583728186,12,50
1966235665,Tesseral spatio-temporal reasoning for multi-dimensional data,2000,0.0,0.0002790487185283924,0.0,4,3
1967153084,Solving conflicts in information merging by a flexible interpretation of atomic propositions,2011,0.0015923566878980893,0.0003447364421145549,3.732416406560594e-05,5,15
1967545733,Reasoning with Qualitative Positional Information for Domestic Domains in the Situation Calculus,2012,0.003980891719745223,0.00034273924934690624,3.2039217510707345e-05,9,31
1967970251,Pouring liquids: A study in commonsense physical reasoning,2008,0.006369426751592357,0.0006147777672111879,0.00021746638142116262,11,27
1968947004,Solving Randomly Generated Static and Dynamic Fuzzy Constraint Networks using Microevolutionary Hill-Climbing,1997,0.0,0.0002790487185283924,0.0,4,6
1969103236,AI Approaches to Cognitive Systems – The Example of Spatial Cognition,2011,0.0007961783439490446,0.00030252699066401996,2.1082925129906925e-05,12,1
1969202060,On the improvement of combined fuzzy topological and directional relations information,2012,0.0015923566878980893,0.00034577895419178606,1.5709077550882307e-06,7,11
1969383549,Surrounds in partitions,2014,0.005573248407643313,0.00046942964137035423,0.00043076136707583185,6,10
1969434560,A modal logic framework for reasoning about comparative distances and topology,2010,0.0015923566878980893,0.00035043622437299103,0.0003576635128691235,5,18
1969860356,A Relative Representation of Trajectories in Geogaphical Spaces,2007,0.0031847133757961785,0.0004547304968220236,3.062624731998193e-05,9,39
1971144975,A COMMENT ON RCC: FROM RCC TO RCC++,2008,0.0015923566878980893,0.0004315905548387362,4.901410708120175e-05,5,10
1971418835,Realizing RCC8 networks using convex regions,2015,0.0015923566878980893,0.00028737221246389255,6.354394647400967e-05,5,5
1971622175,Cardinal directions: a comparison of direction relation matrix and objects interaction matrix,2015,0.002388535031847134,0.00034129440662517826,0.000100624332621912,12,6
1971902491,Spatial data methods and vague regions: A rough set approach,2007,0.0007961783439490446,0.00032279449991384226,1.5130560560306543e-05,14,31
1972145234,Representing situational knowledge acquired from sensor data for atmospheric phenomena,2014,0.0,0.0002790487185283924,0.0,7,11
1972652425,A Qualitative-Probabilistic Approach to Autonomous Mobile Robot Self Localisation and Self Vision Calibration,2013,0.0015923566878980893,0.0003374758387141123,8.849950516405713e-06,10,4
1973252589,Reasoning With Topological And Directional Spatial Information,2012,0.009554140127388536,0.0006408361638989205,0.0006313815320457568,12,18
1973432184,Biomedical knowledge engineering tools based on experimental design: a case study based on neuroanatomical tract-tracing experiments,2009,0.0,0.0002790487185283924,0.0,4,3
1973844969,Dependencies between ontology design parameters,2010,0.0,0.0002790487185283924,0.0,7,7
1974107276,Dynamic logics of the region-based theory of discrete spaces,2007,0.0007961783439490446,0.00033539131027998935,0.0,5,10
1974540193,Positioning localities based on spatial assertions,2009,0.0015923566878980893,0.00032317814294237975,2.1914163183480818e-05,14,32
1974567918,Triangulation Versus Graph Partitioning for Tackling Large Real World Qualitative Spatial Networks,2014,0.002388535031847134,0.0003463911098933284,2.389359494641337e-05,13,3
1974991139,"A conceptual analysis of information security education, information security training and information security awareness definitions",2014,0.0,0.0002790487185283924,0.0,2,11
1974970170,Partitions to improve spatial reasoning,2014,0.0007961783439490446,0.00029902380235257017,4.807204303803893e-05,6,2
1975082198,"SOWL: spatio-temporal representation, reasoning and querying over the semantic web",2010,0.004777070063694268,0.0005278810540775758,0.00017167180908312377,7,50
1975503364,A Tableau Algorithm for Description Logics with Concrete Domains and General TBoxes,2007,0.02070063694267516,0.0013511194765200637,0.0005790936807100184,13,68
1976644430,The k -independence number of direct products of graphs and Hedetniemi's conjecture,2011,0.0,0.0002790487185283924,0.0,1,7
1977188957,Heterogeneous stream processing for disaster detection and alarming,2014,0.0007961783439490446,0.0003976923689919931,0.0,4,14
1977908479,SpaceML: A Mark-up Language for Spatial Knowledge,2002,0.0007961783439490446,0.00035020085415250036,8.260155213742137e-05,12,10
1978188545,Interpreting spatial language in image captions,2011,0.0,0.0002790487185283924,0.0,14,5
1978188690,A Comparison of Inferences about Containers and Surfaces in Small-Scale and Large-Scale Spaces,2000,0.0015923566878980893,0.00044932095678989326,2.8046523561279826e-05,6,9
1978720913,A generalized topological view of motion in discrete space,2003,0.0031847133757961785,0.0004298170114712891,1.54809938287493e-05,9,60
1978752649,Impact of data representation rules on the robustness of topological relation evaluation,2015,0.0,0.0002790487185283924,0.0,6,4
